2559-12-13 15:05:54,388 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:05:54,395 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\main\resources
2559-12-13 15:05:54,412 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:05:54,417 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\test\resources
2559-12-13 15:09:57,298 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:09:57,339 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\main\resources
2559-12-13 15:09:57,380 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:09:57,398 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\test\resources
2559-12-13 15:10:25,008 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:10:25,008 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\main\resources
2559-12-13 15:10:25,016 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:10:25,024 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\test\resources
2559-12-13 15:11:08,748 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:11:08,748 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\main\resources
2559-12-13 15:11:08,748 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:11:08,756 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\test\resources
2559-12-13 15:11:11,969 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:11:11,970 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\main\resources
2559-12-13 15:11:11,973 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:11:11,978 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\test\resources
2559-12-13 15:12:05,781 [Worker-13] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for CrunchifyRESTJerseyExample
2559-12-13 15:12:06,028 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:12:06,030 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\main\resources
2559-12-13 15:12:06,030 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:12:06,030 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\test\resources
2559-12-13 15:12:47,951 [Worker-11] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2559-12-13 15:12:48,286 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: CrunchifyRESTJerseyExample:CrunchifyRESTJerseyExample:0.0.1-SNAPSHOT @ C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\pom.xml.
2559-12-13 15:12:48,920 [Worker-11] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /CrunchifyRESTJerseyExample/src
2559-12-13 15:12:48,928 [Worker-11] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /CrunchifyRESTJerseyExample/src/test/java because it overlaps with /CrunchifyRESTJerseyExample/src
2559-12-13 15:12:50,061 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: CrunchifyRESTJerseyExample:CrunchifyRESTJerseyExample:0.0.1-SNAPSHOT @ C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\pom.xml.
2559-12-13 15:12:50,217 [Worker-11] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for CrunchifyRESTJerseyExample
2559-12-13 15:12:50,224 [Worker-11] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 2 sec
2559-12-13 15:12:50,627 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:12:50,649 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\main\resources
2559-12-13 15:12:50,652 [Worker-7] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:12:50,659 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\test\resources
2559-12-13 15:13:16,270 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2559-12-13 15:14:59,770 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2559-12-13 15:16:06,671 [Worker-7] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample
2559-12-13 15:16:06,671 [Worker-7] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install
2559-12-13 15:22:16,635 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:22:16,739 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\main\resources
2559-12-13 15:22:16,747 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:22:16,755 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\test\resources
2559-12-13 15:22:25,484 [Worker-21] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2559-12-13 15:22:25,624 [Worker-21] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: CrunchifyRESTJerseyExample:CrunchifyRESTJerseyExample:0.0.1-SNAPSHOT @ C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\pom.xml.
2559-12-13 15:22:25,995 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /CrunchifyRESTJerseyExample/src
2559-12-13 15:22:25,995 [Worker-21] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /CrunchifyRESTJerseyExample/src/test/java because it overlaps with /CrunchifyRESTJerseyExample/src
2559-12-13 15:22:26,524 [Worker-21] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: CrunchifyRESTJerseyExample:CrunchifyRESTJerseyExample:0.0.1-SNAPSHOT @ C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\pom.xml.
2559-12-13 15:22:26,747 [Worker-21] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for CrunchifyRESTJerseyExample
2559-12-13 15:22:26,751 [Worker-21] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2559-12-13 15:22:27,046 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:22:27,053 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\main\resources
2559-12-13 15:22:27,055 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:22:27,063 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\test\resources
2559-12-13 15:22:33,157 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2559-12-13 15:22:42,341 [Worker-20] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample
2559-12-13 15:22:42,341 [Worker-20] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean install
2559-12-13 15:24:19,134 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:24:19,142 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\main\resources
2559-12-13 15:24:19,150 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MS874 actually) to copy filtered resources, i.e. build is platform dependent!
2559-12-13 15:24:19,150 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample\src\test\resources
2559-12-13 15:25:46,230 [Worker-27] INFO  o.e.m.i.launch.MavenLaunchDelegate - C:\Users\NooPrae\workspace\CrunchifyRESTJerseyExample
2559-12-13 15:25:46,230 [Worker-27] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B clean
